mineral_consumption,GDP_growth,mineral_exports,mineral_imports,renewable_energy_percent,recycling_rate,iot_sensors_used,carbon_emissions,sustainable_solution
18.3400151,97.91594475,55.57009524,30.05891889,35.57268211,40.6312961,23.71599568,40.84475482,Success
69.0063463,34.31995524,76.02369574,74.96662058,25.33135434,36.92155716,33.78684966,55.46466174,Failure
63.96184039,39.38158428,63.11972638,60.87717131,36.68482188,40.37675985,47.31528269,60.159179,Failure
66.71203913,29.40500199,60.53043114,53.78065445,56.38989383,58.73022956,43.80249521,46.63747526,Failure
68.4931314,41.19987531,69.89866914,66.86124928,27.15780745,39.59886638,34.24346639,60.31364519,Failure
48.30506088,39.10847743,52.61529506,55.61064329,66.8135813,55.79120494,55.26116466,61.70596382,Success
38.84604673,56.78253368,75.30676898,43.92907212,30.63121655,21.96105465,49.7296639,36.16838133,Success
73.75442238,31.24768378,73.65741422,41.13736971,41.0961252,44.36679211,42.85026717,41.75268367,Failure
74.29951252,17.0836404,47.92626301,67.40736548,75.28853442,82.38373152,39.89998799,55.64137086,Failure
64.50847952,26.77288859,47.39242044,52.7317376,67.8409262,65.87801816,55.02902743,48.50772031,Failure
67.40786671,46.04866821,53.07568633,71.83199996,35.29250783,51.48779535,35.03081044,73.81225515,Failure
37.2058848,66.4457991,37.56588931,35.85739061,49.59148203,46.79146915,58.44899742,43.02514703,Success
17.4368177,71.84000599,36.26849636,33.06746026,59.8734496,40.31276906,71.79163705,43.36454616,Success
56.89757282,44.1616958,54.89494398,64.14405701,50.64359826,52.5497856,43.41796104,71.6816227,Success
72.20931229,56.40830068,68.18799718,35.11995785,20.86704575,36.88004773,32.06353114,54.11645731,Failure
73.2660003,47.37417736,78.0250067,40.9156343,16.42674229,27.02636014,37.94364613,50.74497035,Failure
38.99526701,82.37094647,17.82274161,27.32990598,60.92245626,66.39845958,49.03806977,68.07005173,Success
31.77674263,57.12343303,47.18424017,63.66944882,57.10952602,48.08559762,52.93237492,63.49957221,Success
66.3092739,23.13175054,35.94110612,60.98804009,47.05326973,48.46610353,77.89711335,30.63430385,Failure
44.06740678,51.04878412,43.90967503,62.54481525,49.10163208,40.62873276,65.12930749,73.55639074,Success
43.22392752,48.98298933,65.6155496,65.00631148,49.82716086,42.78040535,43.06092829,68.10110153,Success
53.43063055,48.13063968,53.84098777,49.13335931,48.99399336,49.72244233,47.48345149,51.5556025,Failure
74.92009467,41.2981598,73.08957755,72.38060702,20.96158538,41.35132802,24.18879339,64.58922102,Failure
50.57946629,64.4160137,48.93872067,35.12568571,37.58096556,43.86252287,45.90056398,46.37957789,Success
14.38550211,73.05216265,63.14587587,72.73231824,41.12588425,29.41539468,42.65479399,67.15285761,Success
17.974214,76.99764023,46.4101384,42.9109429,70.56881564,58.58845556,39.04035015,65.50563421,Success
52.22885219,41.79900456,65.87405213,65.13068652,64.01071975,68.7304721,20.42108487,56.56206897,Failure
23.65006803,73.22236988,46.05818741,71.58879841,35.81281838,31.41254437,52.9566632,70.19873111,Success
38.73253504,58.54796331,44.84623175,57.34203446,60.64400312,56.94321679,45.43000112,68.50705867,Success
53.57064572,43.82852336,81.37796428,60.75370939,26.78749511,21.48863549,47.20051121,57.96771884,Failure
50.5132797,66.061367,71.71018651,36.36485335,26.31669329,31.50312018,33.31129184,49.45420835,Success
95.16037968,23.50807554,93.09644604,73.40074026,0,24.71523447,25.93606879,51.30900664,Failure
49.24203947,69.23885642,37.26974976,28.22383977,44.82592435,49.0752962,52.370313,55.13061672,Success
42.15757486,64.22374709,44.18737749,35.31501898,48.25231798,44.48243506,55.92654992,52.79663165,Success
52.94871591,36.91509326,48.66531691,52.39879398,67.42725486,62.91711316,51.59532651,48.60443253,Failure
78.91050968,24.53745111,83.91746696,46.8300786,18.75811633,13.82866907,64.28932093,50.73487446,Failure
37.03285346,36.04976146,68.48893904,46.05175239,63.7376175,31.03919841,75.45109177,56.69792466,Success
28.9953474,67.3589564,42.54051678,49.21361488,62.06693179,51.07847489,52.47677233,71.06602379,Success
34.95809555,52.18348161,74.34936583,55.02747009,29.64515993,22.89786414,49.71794042,22.24802234,Success
44.91343578,44.40005077,60.18283696,53.76822561,52.90995921,38.11249388,60.95970833,63.60338686,Failure
74.64852692,47.45473248,54.18569933,80.06702539,33.0967737,63.08401373,14.75240147,76.95473243,Failure
48.35512674,50.57972563,41.268928,40.0348756,71.46934636,67.67010845,48.40635987,56.29203576,Success
28.45425378,59.70287182,56.67686146,32.15380761,80.58465944,61.81045851,43.12595847,55.92207368,Success
48.52134881,51.83457713,84.16512666,58.70995982,11.5017459,18.83291905,34.80812635,20.7039646,Success
51.5242356,33.58373576,54.12700106,50.58506226,62.25303353,53.47901848,58.49055025,38.9703864,Failure
51.61712719,37.4834582,65.2195556,34.98318169,63.84224801,49.47420252,54.68574547,43.09265026,Failure
13.25055893,71.97607045,56.54614205,60.44457253,59.91801912,44.89298738,41.78519789,63.61366374,Success
55.8588626,51.30507893,62.66001296,64.73797609,32.9262959,38.25553918,40.58800231,69.28286685,Success
68.84675134,38.05558163,57.82738272,70.59653489,37.22024966,46.64412875,43.24741537,71.58503809,Failure
29.92067543,47.57105231,78.25156297,47.75224111,57.70691153,27.44330257,60.36826134,61.8073235,Success
59.56876462,25.95179933,69.22607883,33.63195251,43.97218145,16.21248107,91.22994631,49.75442753,Failure
38.23762482,37.42945341,91.41413243,48.0420549,40.50343016,10.08987339,67.32374987,46.66907554,Failure
52.76877849,44.49489781,43.00070643,58.50259458,62.37302327,68.30551568,41.08113012,49.3500886,Success
44.6604135,38.34559887,57.70366688,53.8607373,60.85142477,39.34688535,69.91983545,67.52089837,Success
57.63342258,54.37927406,57.13499905,73.52813784,41.83755941,57.46392332,21.73338276,77.82398501,Success
57.42245884,56.87334103,70.23438722,38.626503,26.76328743,31.01449114,40.7321147,49.51137384,Success
46.64807415,20.21035144,42.48812602,78.87316216,84.5153095,78.48139992,52.06578854,36.9558489,Failure
71.6831576,41.22581352,75.81786687,72.8867954,30.24800197,48.79811768,17.00148999,67.16871166,Failure
20.08444968,51.82311953,79.32277791,34.78653274,70.13108146,28.45126449,65.00433839,62.27098105,Success
72.56563894,25.63058917,42.40428264,69.43455717,55.192456,67.70166108,47.62558108,49.29058298,Failure
27.46992,75.72234739,42.12987619,47.35399542,53.1933534,46.3395135,49.3295964,71.09933374,Success
55.59205303,52.1463974,56.85862437,69.43214546,38.80388087,48.16649925,34.82116815,71.96822054,Success
42.6467496,55.20131924,53.91744597,30.73682093,61.59722663,48.34448405,55.60590653,55.45028011,Success
56.45924965,28.45158042,40.95555053,63.91223125,53.28367535,51.95474651,68.4805522,32.69828295,Failure
57.95499129,40.61376463,65.78046134,58.17099937,62.67195655,67.75657075,22.90055132,57.99600898,Failure
63.9576133,34.60245674,72.6308947,69.02397981,61.0905042,73.5340165,9.468369439,56.59994573,Failure
31.4639066,36.00209632,55.08046959,61.36685134,83.20868583,65.91666428,49.94953944,38.42244949,Failure
70.18783753,42.36071328,43.70924799,57.81469294,36.97171417,51.48953982,49.46620612,54.65547383,Failure
43.74829342,38.20912214,61.7379465,62.33956725,45.04852342,39.96658299,54.72891272,25.45029611,Failure
29.82929072,78.49762145,32.86519555,24.77731879,58.59725674,49.95716225,58.53120593,59.62659513,Success
33.73400071,54.9470263,61.74598632,76.45041655,36.08047262,24.02554467,58.42439989,75.51267767,Success
50.04395347,58.08659722,43.58140581,42.974745,43.34022103,44.72680978,55.62494043,53.97952976,Success
54.47796245,30.48914832,70.80787537,48.76054447,83.44643576,74.20541332,29.40440185,55.10137655,Failure
55.78226028,25.46938963,47.44702765,45.641885,68.95696648,55.49387216,71.71105576,36.59571043,Failure
63.39648401,43.43413613,53.49542468,33.5182234,43.14977242,37.5863446,66.17272698,55.37594514,Failure
45.6636562,57.52268341,16.25057776,16.33234839,83.41981578,60.25014675,88.80071432,86.29009379,Success
52.67212413,50.52208396,62.12242263,41.95287463,32.86240355,31.01190281,55.26136995,40.36612502,Failure
52.46474546,76.50329576,45.77754393,34.10745553,28.40711707,45.23603522,34.50054793,52.61794046,Success
72.22318737,32.03990492,47.78017926,67.21361942,46.04860021,61.75327732,41.73588795,49.38686672,Failure
24.00856635,76.2320442,63.80027803,57.80067019,21.03904795,29.90496835,30.2503771,17.42378382,Success
64.87576966,27.04242471,49.61353079,46.37572171,73.16233473,67.10842227,55.31037462,55.07005244,Failure
30.87448566,78.98533858,53.47411753,36.3726501,38.58691142,39.09692152,39.77532644,46.4236667,Success
55.03301277,43.49882438,58.42737212,49.37502344,41.06933115,41.09737488,52.9102697,39.50448328,Failure
53.40834586,54.13910359,82.00885736,41.89904521,52.26303186,54.27761703,14.33803523,60.37896485,Failure
62.08968938,48.3427523,70.37387085,63.83455647,26.61625275,43.72410538,24.19269354,45.35714412,Failure
63.09193012,28.52174523,50.70815614,47.42383615,67.1826663,62.54418195,55.87945037,47.69246901,Failure
59.55225116,31.41191129,90.73798844,59.66395192,33.14742089,25.18659029,44.78430097,50.6135807,Failure
35.52250382,73.13506542,60.44795426,48.43816667,21.58232618,33.07719015,32.82976205,22.70141276,Success
59.20724474,23.28738179,28.51626398,53.32314299,93.08912759,83.4999001,65.8687673,58.95632571,Failure
57.6143322,37.43619137,47.20228338,66.41426159,52.36627481,59.26192912,46.32985231,45.96406445,Failure
72.91000943,16.72691488,37.39846977,49.24797006,77.0392629,72.50641051,67.49064005,51.59804859,Failure
67.64795289,57.5409933,49.83539617,89.94915682,31.36130448,69.21009571,1.83858483,79.04317595,Failure
49.69515777,53.58348014,76.1503984,39.54022456,30.25769816,25.23571313,46.89488765,43.92272517,Success
48.95611876,57.79602683,64.27391722,59.49020978,47.23532919,50.24620551,28.3100503,76.01771063,Success
32.67989129,56.63928796,59.19201565,57.48515103,53.20575745,32.37873566,61.82611172,82.71529692,Success
23.07107584,62.36504341,69.01141075,64.94806598,49.63969912,31.75237233,46.68668279,72.75039165,Success
53.62224049,35.69840684,48.27849859,57.68903971,72.90869499,70.25807795,45.0918137,54.6535788,Failure
20.65379038,70.27264854,70.1411485,44.71699868,52.86854437,31.86707073,46.07319278,68.0337959,Success
56.85968615,51.01644756,77.85328109,46.63629411,18.28431419,24.68194621,39.32352,32.02803037,Success
78.43536122,43.28472518,49.58249995,58.09498588,41.03120313,58.5117868,36.14673073,79.17295035,Failure
63.07451239,43.10678501,54.81218917,60.514558,30.27730162,42.15682682,46.82894635,41.97685073,Failure
59.89942012,27.14486991,75.71864809,50.5331522,38.39809878,23.00810668,69.08146545,45.98318909,Failure
45.42864396,47.0085102,46.56379327,41.03226706,74.54240606,64.22728073,51.86862923,57.40131702,Success
53.23723408,35.69057627,31.39990378,63.16311581,77.14105727,87.60794055,39.18328209,31.005238,Failure
32.43805961,65.65256699,50.97019911,48.27212783,50.82955965,34.84872322,60.98474477,79.73055904,Success
23.67659922,78.84075438,49.61349194,30.26867707,48.79117423,38.82611261,50.93679513,47.94242721,Success
33.84195213,52.68336089,63.98016699,61.901587,48.55074477,29.63131118,59.93232798,73.72115679,Success
56.5849201,19.84711604,52.21964907,62.71985822,84.75099193,77.14221623,47.74468375,46.61302348,Failure
53.51879985,28.70675443,59.81320936,57.4175794,75.18407776,61.86247561,51.13968891,62.67504797,Failure
56.30506076,30.86909704,40.29635747,56.35821072,78.28002032,70.55319052,58.4689575,62.33997916,Failure
47.13400252,15.35479887,65.96430349,54.47457299,86.57155328,65.68784497,55.53361295,27.82751666,Failure
45.12030845,59.94256414,28.93115885,70.71093522,51.931548,72.64771688,31.00001739,44.02172506,Success
54.51501498,30.44473787,65.25868999,63.27729543,72.31854747,71.0892337,29.85967245,48.41384468,Failure
84.97454416,37.23577642,51.00261095,59.41483941,19.48387165,38.1248242,53.06453721,64.37081479,Failure
50.8211669,63.14948995,57.32863227,53.07808838,26.63426851,40.90171004,33.27250205,43.6492884,Success
63.56210345,35.31506692,84.79396876,49.53119339,27.37424407,19.4528676,54.06870534,53.67978117,Failure
49.35868924,50.71771688,35.83962257,59.28882687,61.80893549,69.3509013,42.20932046,53.19495294,Success
29.83420186,73.84008067,50.89493566,54.9424775,27.80570692,38.801814,36.25684084,22.28049714,Success
22.84882215,53.53928061,67.85677224,29.97662316,71.17414056,28.62081379,75.9360121,70.05224255,Success
44.88833717,46.07301761,60.96961386,49.07800538,66.92601495,60.29726064,38.34083492,51.97481816,Success
32.64272769,62.83186159,57.01297449,48.85947752,59.98247684,51.89916724,39.30775307,61.25347388,Success
42.12953553,49.45411655,58.13888803,57.72843595,59.82784717,48.56881533,49.12078128,72.22546321,Success
56.16107606,46.73053499,42.04411401,40.21733753,48.72786196,45.50542843,66.470787,50.46314916,Failure
68.43816488,36.78063532,70.28652116,56.02686829,33.5312917,34.94337986,48.4082942,62.76668595,Failure
50.1680515,46.48304301,61.2986588,46.32873561,45.84931548,33.27876707,62.26416523,63.64016595,Failure
68.39411132,39.63266213,63.13497365,71.63939722,36.41800591,49.64635612,32.61345813,67.02831211,Failure
45.68975295,55.74545911,41.29586918,40.33448594,48.41544045,42.05585213,66.25051843,52.55806605,Success
22.5858133,59.34220011,59.68444926,44.99579941,49.52740631,29.20711443,64.13163655,37.16840687,Success
17.01100276,77.49364871,48.76974352,70.44444209,46.41178442,43.1834618,38.42015613,66.24230385,Success
28.80886448,81.87927352,0,28.70075925,66.62339612,67.27062951,68.14299565,52.10863747,Success
18.77446343,61.22133063,71.63617249,56.60068829,57.35421089,29.64428142,53.72690773,73.96294875,Success
69.63661892,20.18434299,56.62355438,53.8585252,62.44127995,53.16402559,64.04016492,61.37872563,Failure
52.48575913,54.39171422,68.58429468,49.10769447,45.77572767,50.46961965,26.93369259,56.31904232,Failure
50.19388767,45.45244466,56.78743762,49.5247548,45.37598136,36.23480902,62.33577696,56.31167103,Failure
74.19710115,34.11841032,55.79414231,56.48896851,53.93224394,66.59565457,32.83497724,59.45574152,Failure
37.83437499,42.91895489,73.5064786,24.80841868,53.80441764,13.68330655,87.78013971,58.18748387,Failure
43.97838484,71.93437282,45.65482673,31.44703952,43.3084186,46.21101817,45.30695147,54.97516914,Success
36.48682023,54.02365044,69.76145614,58.06050074,43.09751682,22.71147237,60.44049811,79.90546793,Success
81.36963077,58.0565358,49.39265593,34.20347506,25.36830089,51.00060362,32.44348895,63.07412427,Success
58.37625072,21.63198565,70.08879076,59.30070767,70.79402248,65.50354103,37.9392343,37.74421123,Failure
55.55801796,46.15066055,39.36398411,55.58576485,50.48834468,54.62799824,55.44901091,53.21269885,Failure
63.72413045,35.01056062,86.84268763,85.5149465,28.52851797,41.82937134,16.67380411,56.83716756,Failure
41.0234259,59.5795592,50.81587336,63.35923155,49.73822532,55.92208126,33.1457454,55.73052576,Success
65.22650575,37.38621216,73.21876767,59.35421091,33.30746628,33.19487669,46.96009264,63.72392414,Failure
49.33696225,58.2781256,76.87519306,38.45372083,25.73546269,24.53434305,41.8640507,42.15977893,Success
35.89723492,53.47099847,47.55569503,53.82715015,47.73441506,40.89298867,60.68351275,38.05266619,Failure
14.75544974,74.49895196,46.88389379,50.59202204,67.7411268,53.57118395,43.92087918,63.38824357,Success
63.80119846,37.94845297,39.70205797,86.9561725,35.78953354,58.82636811,40.3953786,44.38295324,Failure
37.48612919,50.4987913,64.44827414,36.57647039,62.57760916,35.823999,64.99816621,69.92023313,Success
53.47865538,29.40290129,58.74225699,71.37415701,58.98793627,52.30451793,52.73936266,57.07503677,Failure
55.39693544,38.2186282,55.44280231,53.28681658,50.10063014,48.8927817,53.01975302,40.68997029,Failure
57.64396691,38.95307241,67.22559825,61.07263271,45.05809114,41.70951947,46.82559212,64.10410775,Success
11.88969456,68.88752599,76.3401468,50.74673504,56.45286866,17.77831873,61.15687425,93.26513729,Success
70.61057627,34.55395718,53.49350077,67.99435267,45.58076944,61.69360747,34.51896721,52.26568005,Failure
40.98461992,63.85285635,60.62065373,44.52774564,30.17082107,35.99763825,39.99268377,26.69267779,Success
37.54946971,56.19883367,49.42139851,54.33129993,38.59749077,36.66421184,57.53480333,33.02581459,Failure
73.19539485,37.61150448,62.10588911,69.80955474,29.56417654,43.55671409,39.27481367,65.7427233,Failure
69.07242121,42.94924116,70.81634445,42.97076803,48.21058916,55.67172454,27.08281803,59.22809162,Failure
32.4874287,71.52630409,50.11023661,34.99150957,45.68283432,41.59287189,48.46948107,43.77483888,Success
28.51364157,65.2448336,50.22260766,42.88057645,50.93297133,37.83256918,58.96881018,51.45206626,Success
62.23383833,30.43838284,53.62640467,40.89109282,51.97347602,44.59265219,68.40067549,36.32122154,Failure
46.03611884,46.55689942,44.21344769,64.18235148,60.4769128,61.87591584,45.31995778,53.37046369,Success
38.69921139,51.40220357,55.86145459,63.30041535,47.85294675,33.28982852,62.73250608,74.73861663,Success
33.86403798,55.28693343,50.33425672,66.4892603,55.13332939,50.85467865,45.69933178,55.95816433,Success
37.58939001,69.9482391,46.94929966,46.55073378,41.79103128,46.11679904,41.99717518,48.2152526,Success
61.15920579,29.14277655,62.4576281,43.97895279,65.42522661,58.31447198,49.72342285,44.42747344,Failure
52.29808625,33.22560206,54.6500565,66.16196204,57.97313561,57.87825,47.10402812,39.39871629,Failure
59.52293387,54.51586212,63.18560651,29.85065375,38.27496589,37.2650881,48.58846482,56.56219929,Failure
51.90892429,38.25959498,41.69109625,66.28966599,53.88227079,56.5529626,55.62995803,41.80834776,Failure
50.98315052,43.62286185,80.99023118,49.95888393,37.36926813,23.67034244,52.81085856,61.74049327,Failure
50.44706068,27.46497705,49.76516433,66.6645199,87.80454558,82.59143283,39.25995188,52.35692853,Failure
25.78203624,76.50098729,63.70797373,31.24568493,38.69772917,31.55732493,42.79975507,35.94502502,Success
50.28741903,41.08685217,55.75097776,57.90079111,59.38219472,44.14178818,62.02375999,81.97844117,Success
36.10475159,49.96789632,61.33867564,57.19558003,60.06116848,40.84522981,56.47667393,74.69089217,Success
55.34589636,39.66933588,51.74653323,50.2539358,58.1074972,55.76436548,51.56062475,48.60753895,Failure
52.31385224,47.97147243,74.69598081,64.56264521,34.64816073,32.91968426,39.52862977,68.46700753,Failure
73.28420754,32.50582975,67.13117198,70.04315253,33.43775426,44.20571822,38.98629837,62.87004486,Failure
61.26351862,33.42659862,54.68455147,30.2955045,55.9440797,44.12546392,70.37145647,40.03778317,Failure
28.00716494,62.1176744,60.86991662,56.77067203,31.24854251,30.99182325,46.19912923,16.63234149,Success
62.9142528,64.1924469,34.6269339,62.46114691,40.32749018,63.18284812,30.24892923,84.36076097,Success
63.57448771,33.28980518,36.28013241,57.72354479,53.7981594,57.47031537,63.81335979,46.58922794,Failure
50.36855416,58.50581214,51.09119696,47.86627306,32.91632307,41.30256694,45.9919444,39.36276449,Success
51.03914831,50.02194512,34.47187624,36.9686006,83.72425508,96.07163827,24.59208725,27.13893838,Failure
52.18170632,64.51968937,55.84361241,31.41276408,39.73725764,41.70565066,44.11299588,58.84949153,Success
64.55047736,28.82781735,77.10801973,56.37457874,42.94776819,36.23163376,50.55000867,56.13950041,Failure
62.6927875,26.53351046,54.21049445,62.8706927,63.52899315,61.62919912,50.22272066,54.97308667,Failure
52.72889369,45.60803705,50.95137499,41.28277965,52.59208476,46.55290827,59.46044616,49.19818144,Failure
67.98667168,52.11076742,54.55235316,67.97820311,26.80974309,51.97229441,25.03387272,59.15920135,Failure
51.1279558,43.48894286,58.2158026,45.83589917,69.60197708,63.79358219,39.84930555,58.1498128,Success
52.6590559,45.12287797,75.01951549,67.16583086,38.4152249,40.26063003,32.82324606,59.28775479,Failure
61.88502979,36.38784495,46.99640608,72.46090645,41.66210425,54.59208276,46.11830713,42.08968859,Failure
47.73455947,71.22024428,65.76508524,28.7153152,35.69929393,35.73122156,36.89966299,63.56897387,Success
24.84641899,56.44856672,76.69018381,55.30659921,54.09500943,16.91329355,67.24167073,97.76731985,Success
66.59882435,57.18481179,34.86741799,100,41.73316058,82.6518771,2.376877115,88.75331386,Failure
44.05786612,64.88542229,59.44175121,44.45621429,31.58419491,34.13035683,43.78110591,47.8687368,Success
23.31147367,63.35232401,62.09030248,41.87561625,45.12040836,31.34821646,54.5207681,27.20384077,Success
57.95607082,42.41840504,59.81510853,51.38846593,34.78086797,34.28869487,57.37418697,44.92071896,Failure
66.65706191,53.54731812,56.54983009,32.53704328,37.99982972,40.85978975,49.88282025,68.99886036,Failure
53.23890676,51.46389838,54.48806834,56.26203371,55.61673443,55.98936029,39.03627769,77.41196193,Success
46.82344728,48.68185083,50.96844134,50.7442111,41.4274802,36.50605438,63.01992161,43.41020996,Failure
64.44723336,27.38651155,55.06236708,58.43431034,39.20828084,41.69437686,62.31325017,27.01300886,Failure
49.06685242,50.06821858,47.85474014,49.97939356,65.96408291,64.23140269,42.20555612,63.48568567,Success
47.60284315,36.34611068,45.11895679,40.3210147,74.46637181,57.83638071,68.35938276,47.12389601,Failure
39.91243697,49.58977749,36.6000035,42.47753078,56.23340353,44.09711428,75.91349771,39.95412782,Success
40.89306695,81.45459198,53.86515594,31.78263766,27.75960804,40.03049721,31.03539878,40.03541688,Success
66.49163018,52.46830654,55.57951749,61.94752575,27.18417663,48.21299321,30.18391974,57.06965702,Failure
70.99713051,37.38638782,73.88325481,84.56372838,38.04005405,66.40753274,0,53.22075539,Failure
55.58395623,48.72533178,70.45983716,59.24281307,39.85573465,39.02589814,38.76110097,73.7908345,Success
56.8388599,32.21338635,79.44513305,61.83645302,31.24397322,21.19025078,58.85072245,50.49590162,Failure
38.94742652,44.51039223,57.83407883,45.99867779,61.83761463,47.10449008,57.62503173,40.45429235,Failure
44.26540968,49.0323506,59.35603879,82.07359445,57.31484029,62.21958348,24.17341781,72.93437947,Success
36.6076289,59.65950385,42.69511324,60.77274709,54.77954743,56.7608934,43.04688226,51.9192027,Success
14.25347568,79.93365575,48.94297563,43.31946639,41.15939882,37.32633459,46.33290671,21.48845718,Success
28.78331731,67.19293163,45.5060602,38.46909707,51.34410294,39.00334489,61.65205938,49.20802687,Success
31.81249592,68.69266938,49.58163439,42.78037133,46.23346112,42.14285934,48.92849364,45.62943905,Success
80.95116906,40.78607408,71.28573414,78.6680616,11.84269154,40.45033055,20.94817329,63.6464056,Failure
84.42658684,29.1294604,48.58998544,69.64861461,29.24788764,53.76584127,43.14944032,47.32832255,Failure
30.8121858,80.83429713,55.70407351,38.96261289,32.24385166,39.87663737,31.36846859,33.53251178,Success
32.11519741,65.00330567,29.6103964,59.3376715,69.49616344,75.64364108,35.58958987,51.22457063,Success
67.63854095,31.05909179,79.48692311,59.87026519,37.55987428,36.83199671,42.37146858,58.782987,Failure
50.3063963,38.76719284,66.61804328,49.35012793,58.50703317,36.79233906,64.05618467,78.71029689,Success
50.258767,37.80717118,50.64176706,49.20867279,58.74917281,50.64937456,61.22393666,40.67672743,Failure
66.08738021,46.54354364,52.78206909,64.97885894,36.57379582,49.57334964,39.52881572,69.65269625,Failure
37.87365356,45.9607843,63.47583809,59.11794518,57.85541609,32.78579239,66.09856937,84.18855574,Success
36.92315355,46.21544756,72.73669316,49.57107168,58.00012669,33.40440767,58.1443928,67.55227066,Success
62.0631561,48.04070961,50.65508172,80.20462529,46.30015005,64.51610477,23.59387921,79.21655461,Success
55.98148031,66.63332829,61.46756336,44.10263,24.54029361,38.52346725,30.73126918,55.3853433,Success
15.20090985,69.11312497,61.5226062,62.83912148,47.82247439,25.21258087,57.82665326,74.77275716,Success
67.91193747,32.91461205,74.23119157,65.09155126,33.43046093,36.59006203,43.20776346,59.7024064,Failure
50.03431939,43.1961425,48.263349,67.09414414,58.04776855,60.41130263,43.55541788,56.32931466,Success
27.35214331,58.47080341,38.72429045,55.9791107,51.46642164,42.20986572,66.0843394,37.78996073,Success
30.07550088,70.22027662,37.3201499,43.65160393,45.2097461,45.6233461,54.14093005,33.0138619,Success
75.84227154,32.52547863,52.29086277,48.7539765,40.05868909,48.75420953,54.34458981,46.9478802,Failure
41.55520203,78.37642953,57.05955626,20.05079462,42.32849497,42.24742072,37.4135943,56.94314211,Success
31.7329041,70.21887898,39.17589862,37.633767,43.40838825,43.72278606,54.92668136,28.00124888,Success
73.41844304,13.71418201,44.35684578,56.59865864,67.9897298,66.71636119,64.0143962,41.40961875,Failure
33.4661345,52.14258871,53.06345078,64.85116078,57.56347384,40.00246559,61.3299904,77.7872727,Success
55.35044408,34.03080423,65.55660293,48.50385925,63.54525271,42.21682239,63.66020322,81.65796913,Success
63.48653245,31.60593483,38.6292841,66.68966477,47.85204949,55.49037345,60.27748068,41.02865291,Failure
65.86264662,37.83009396,76.67393789,84.49310756,26.27843182,43.57002142,21.03774056,57.40210771,Failure
58.06216758,40.50517759,73.53805371,53.07511177,38.97681046,31.16328261,51.96191288,64.8038714,Failure
25.40874787,61.76940377,51.8378887,27.30561654,65.32348369,34.0473376,75.7513096,63.94855417,Success
37.53214662,49.71303926,56.81775828,47.53773673,76.0583007,65.98805261,38.04812544,52.86568791,Success
50.97913771,39.49534442,25.77026883,59.05965296,71.05347782,68.16559682,65.50325609,56.5414997,Failure
43.59426836,49.90076129,64.36165346,48.49962223,57.23656367,38.20237843,57.00141943,81.74898315,Success
44.95876713,41.77755591,67.57479223,60.69559887,57.63297787,44.43110826,48.64410066,67.04460832,Success
48.41761123,41.66026671,46.84867946,49.03259094,51.55454091,44.08638914,67.14457485,38.65938235,Failure
31.01032304,60.80057587,28.13509173,30.40178459,70.68124334,50.51548024,79.03292249,57.05748475,Success
42.54960068,58.05517012,43.34692588,36.38593136,57.60730452,44.27954,65.98878489,68.04196556,Success
34.68552206,52.36641451,54.0334672,57.16246046,65.41955052,53.89679723,47.48953113,61.75060531,Success
52.98170766,46.08180201,60.71290397,57.3501111,50.40579967,54.636744,35.05423207,49.89133269,Failure
53.05191487,40.45084269,39.74236141,47.10474894,50.25179642,44.53953002,73.48458211,40.19853923,Failure
40.72659553,65.75198111,58.70946719,37.43024315,34.44837283,34.75935805,46.02118725,37.2410516,Success
52.13864579,43.00355493,71.86508268,39.93170735,48.63563165,33.34811478,57.0442228,59.69382761,Failure
33.93001164,58.04511649,62.68633168,35.50503227,65.01266502,35.35935279,64.33372998,88.25734452,Success
67.83870667,39.43472232,70.88704616,71.20936088,21.20594674,32.61072906,39.57452322,57.91768305,Failure
53.96170254,35.76065436,75.95019868,37.67387177,75.9867845,64.6926367,31.73681296,52.05037604,Success
39.35949059,68.41131544,50.7579676,41.30709445,40.46671027,40.77547043,46.64452265,50.412096,Success
72.67978708,11.26435429,49.21074068,82.83525775,58.61222282,70.23403749,46.21408285,33.58361363,Failure
40.72435963,46.53000289,65.75452132,52.22820544,63.27817282,48.33238714,47.02294758,63.59658378,Success
48.50923058,29.27151859,57.8895118,65.61901525,82.74509638,76.56112918,35.88124466,49.59389404,Failure
44.56145302,46.59594602,57.29505529,44.96037754,64.99042976,49.80829651,55.17438225,65.37032139,Success
55.52303663,40.61275649,55.2839855,58.33871652,57.24923631,60.35257927,39.58520849,50.51215635,Failure
46.90905086,49.19552187,60.97763901,46.80934967,46.36771,31.82183626,63.13118068,67.59557777,Failure
42.25545842,64.65794858,58.7203739,39.0689838,36.21720234,35.00485858,47.07167195,46.23273112,Success
42.32522276,63.66971688,65.04318082,50.2162174,24.92070574,31.89979895,37.39416123,32.50617541,Success
29.02926997,57.83123207,62.66621625,66.51301653,47.95193008,26.73830206,60.83541605,86.14291401,Success
59.3795602,26.06283438,61.45722695,75.19036346,63.97204133,70.4238212,30.02438231,42.87196871,Failure
65.84188781,37.91610778,56.26076174,58.03033773,42.77015491,51.86837709,43.22672237,47.89857491,Failure
55.99093403,50.22738981,79.40483349,47.52845959,24.65208668,24.70149889,41.87193198,48.98255185,Success
30.64214385,65.62249726,48.75858386,47.81066701,41.54353771,38.71958645,52.58870292,34.02435557,Success
